,doc_id,sentence
1433,36,"she came in at 3 a,m in the morning"
1434,36,filthy like a dung eating swine
1435,36,and
1436,36,he took out a butchers knife
1437,36,and she screamed
1438,36,backing into the rooming house wall
1439,36,still pretty somehow
1440,36,in spite of love's reek
1441,36,"and he finished the glass of wine,"
1442,36,
1443,36,that yellow dress
1444,36,his favorite
1445,36,"and she screamed again,"
1446,36,
1447,36,and he took up the knife
1448,36,and unhooked his belt
1449,36,and tore away the cloth before her
1450,36,"and cut off his balls,"
1451,36,
1452,36,and carried them in his hands
1453,36,like apricots
1454,36,and flushed them down the
1455,36,toilet bowl
1456,36,and she kept screaming
1457,36,as the room became red
1458,36,
1459,36,god o god!
1460,36,what have you done?
1461,36,
1462,36,and he sat there holding 3 towels
1463,36,between his legs
1464,36,no caring now whether she left or
1465,36,stayed
1466,36,wore yellow or green or
1467,36,"anything at all,"
1468,36,
1469,36,and one hand holding and one hand
1470,36,lifting he poured
1471,36,another wine
1472,37,i can remember starving in a
1473,37,small room in a strange city
1474,37,"shades pulled down, listening to"
1475,37,classical music
1476,37,i was young i was so young it hurt like a knife
1477,37,inside
1478,37,because there was no alternative except to hide as long
1479,37,as possible--
1480,37,"not in self-pity but with dismay at my limited chance,"
1481,37,"trying to connect,"
1482,37,
1483,37,"the old composers -- mozart, bach, beethoven,"
1484,37,brahms were the only ones who spoke to me and
1485,37,"they were dead,"
1486,37,
1487,37,"finally, starved and beaten, i had to go into"
1488,37,the streets to be interviewed for low-paying and
1489,37,monotonous
1490,37,jobs
1491,37,by strange men behind desks
1492,37,men without eyes men without faces
1493,37,who would take away my hours
1494,37,break them
1495,37,"piss on them,"
1496,37,
1497,37,now i work for the editors the readers the
1498,37,critics
1499,37,
1500,37,but still hang around and drink with
1501,37,"mozart, bach, brahms and the"
1502,37,bee
1503,37,some buddies
1504,37,some men
1505,37,sometimes all we need to be able to continue alone
1506,37,are the dead
1507,37,rattling the walls
1508,37,"that close us in,"
1509,38,"sometimes you climb out of bed in the morning and you think,"
1510,38,"i'm not going to make it, but you laugh inside"
1511,38,"remembering all the times you've felt that way, and"
1512,38,"you walk to the bathroom, do your toilet, see that face"
1513,38,"in the mirror, oh my oh my oh my, but you comb your hair anyway,"
1514,38,"get into your street clothes, feed the cats, fetch the"
1515,38,"newspaper of horror, place it on the coffee table, kiss your"
1516,38,"wife goodbye, and then you are backing the car out into life itself,"
1517,38,"like millions of others you enter the arena once more,"
1518,38,
1519,38,"you are on the freeway threading through traffic now,"
1520,38,moving both towards something and towards nothing at all as you punch
1521,38,"the radio on and get mozart, which is something, and you will somehow"
1522,38,get through the slow days and the busy days and the dull
1523,38,"days and the hateful days and the rare days, all both so delightful"
1524,38,and so disappointing because
1525,38,"we are all so alike and so different,"
1526,38,
1527,38,"you find the turn-off, drive through the most dangerous"
1528,38,"part of town, feel momentarily wonderful as mozart works"
1529,38,his way into your brain and slides down along your bones and
1530,38,"out through your shoes,"
1531,38,
1532,38,it's been a tough fight worth fighting
1533,38,as we all drive along
1534,38,"betting on another day,"
1535,39,"sunday, i am eating a"
1536,39,"grapefruit, church is over at the russian"
1537,39,orthodox to the
1538,39,"west,"
1539,39,
1540,39,she is dark
1541,39,"of eastern descent,"
1542,39,large brown eyes look up from the bible
1543,39,"then down, a small red and black"
1544,39,"bible, and as she reads"
1545,39,"her legs keep moving, moving,"
1546,39,she is doing a slow rhythmic dance
1547,39,"reading the bible, , ,"
1548,39,
1549,39,long gold earrings;
1550,39,"2 gold bracelets on each arm,"
1551,39,"and it's a mini-suit, i suppose,"
1552,39,"the cloth hugs her body,"
1553,39,"the lightest of tans is that cloth,"
1554,39,"she twists this way and that,"
1555,39,"long yellow legs warm in the sun, , ,"
1556,39,
1557,39,there is no escaping her being
1558,39,"there is no desire to, , ,"
1559,39,
1560,39,my radio is playing symphonic music
1561,39,that she cannot hear
1562,39,but her movements coincide exactly
1563,39,to the rhythms of the
1564,39,"symphony, , ,"
1565,39,
1566,39,"she is dark, she is dark"
1567,39,"she is reading about god,"
1568,39,"i am god,"
1569,40,i read a book about john dos passos and according to
1570,40,the book once radical-communist
1571,40,john ended up in the hollywood hills living off investments
1572,40,and reading the
1573,40,wall street journal
1574,40,
1575,40,"this seems to happen all too often,"
1576,40,
1577,40,what hardly ever happens is
1578,40,a man going from being a young conservative to becoming an
1579,40,old wild-ass radical
1580,40,
1581,40,"however,"
1582,40,young conservatives always seem to become old
1583,40,"conservatives,"
1584,40,"it's a kind of lifelong mental vapor-lock,"
1585,40,
1586,40,but when a young radical ends up an
1587,40,old radical
1588,40,the critics
1589,40,and the conservatives
1590,40,treat him as if he escaped from a mental
1591,40,"institution,"
1592,40,
1593,40,such is our politics and you can have it
1594,40,"all,"
1595,40,
1596,40,"keep it,"
1597,40,
1598,40,sail it up your
1599,40,"ass,"
1600,41,"this fear of being what they are,"
1601,41,"dead,"
1602,41,
1603,41,"at least they are not out on the street, they"
1604,41,"are careful to stay indoors, those"
1605,41,"pasty mad who sit alone before their tv sets,"
1606,41,"their lives full of canned, mutilated laughter,"
1607,41,
1608,41,their ideal neighborhood
1609,41,of parked cars
1610,41,of little green lawns
1611,41,of little homes
1612,41,the little doors that open and close
1613,41,as their relatives visit
1614,41,throughout the holidays
1615,41,the doors closing
1616,41,behind the dying who die so slowly
1617,41,behind the dead who are still alive
1618,41,in your quiet average neighborhood
1619,41,of winding streets
1620,41,of agony
1621,41,of confusion
1622,41,of horror
1623,41,of fear
1624,41,"of ignorance,"
1625,41,
1626,41,"a dog standing behind a fence,"
1627,41,
1628,41,"a man silent at the window,"
1629,42,"drunk again at 3 a,m, at the end of my 2nd bottle"
1630,42,"of wine, i have typed from a dozen to 15 pages of"
1631,42,poesy
1632,42,an old man
1633,42,maddened for the flesh of young girls in this
1634,42,dwindling twilight
1635,42,liver gone
1636,42,kidneys going
1637,42,pancreas pooped
1638,42,top-floor blood pressure
1639,42,while all the fear of the wasted years
1640,42,laughs between my toes
1641,42,no woman will live with me
1642,42,no florence nightingale to watch the
1643,42,johnny carson show with
1644,42,if i have a stroke i will lay here for six
1645,42,"days, my three cats hungrily ripping the flesh"
1646,42,"from my elbows, wrists, head"
1647,42,"the radio playing classical music ,"
1648,42,i promised myself never to write old man poems
1649,42,"but this one's funny, you see, excusable, be-"
1650,42,cause i've long gone past using myself and there's
1651,42,still more left
1652,42,"here at 3 a,m, i am going to take this sheet from"
1653,42,the typer
1654,42,pour another glass and
1655,42,insert
1656,42,make love to the fresh new whiteness
1657,42,maybe get lucky
1658,42,again
1659,42,first for
1660,42,me
1661,42,later
1662,42,"for you,"
1663,42,from all's normal here - 1985
1664,43,"there are sketches on the walls of men and women and ducks,"
1665,43,and outside a large green bus swerves through traffic like
1666,43,"insanity sprung from a waving line; turgenev, turgenev,"
1667,43,"says the radio, and jane austin, jane austin, too,"
1668,43,"i am going to do her portrait on the 28th, while you are"
1669,43,"at work,"
1670,43,"he is just this edge of fat and he walks constantly, he"
1671,43,fritters; they have him; they are eating him hollow like
1672,43,"a webbed fly, and his eyes are red-suckled with anger-fear,"
1673,43,"he feels hatred and discard of the world, sharper than"
1674,43,"his razor, and his gut-feel hangs like a wet polyp; and he"
1675,43,self-decisions himself defeated trying to shake his
1676,43,"hung beard from razor in water like life, not warm enough,"
1677,43,"daumier, rue transonian, le 15 avril, 1843, lithograph,"
1678,43,"paris, bibliotheque nationale,"
1679,43,"she has a face unlike that of any woman i have ever known,"
1680,43,what is it? a love affair?
1681,43,"silly, i can't love a woman, besides, she's pregnant,"
1682,43,i can paint- a flower eaten by a snake; that sunlight is a
1683,43,"lie; and that markets smell of shoes and naked boys clothed,"
1684,43,"and that under everything some river, some beat, some twist that"
1685,43,"clambers along the edge of my temple and bites nip-dizzy, , ,"
1686,43,"men drive cars and paint their houses,"
1687,43,"but they are mad; men sit in barber chairs; buy hats,"
1688,43,"corot, recollection of mortefontaine,"
1689,43,"paris, louvre,"
1690,43,"i must write kaiser, though i think he's a homosexual,"
1691,43,are you still reading freud?
1692,43,"page 299,"
1693,43,she made a little hat and he fastened two snaps under one
1694,43,"arm, reaching up from the bed like a long feeler from the"
1695,43,"snail, and she went to church, and he thought now i h've"
1696,43,"time and the dog,"
1697,43,"about church, the trouble with a mask is it"
1698,43,"never changes,"
1699,43,"so rude the flowers that grow and do not grow beautiful,"
1700,43,so magic the chair on the patio that does not hold legs
1701,43,and belly and arm and neck and mouth that bites into the
1702,43,"wind like the ned of a tunnel,"
1703,43,"he turned in bed and thought, i am searching for some"
1704,43,"segment in the air, it floats about the peoples heads,"
1705,43,when it rains on the trees it sits between the branches
1706,43,"warmer and more blood-real than the dove,"
1707,43,"orozco, christ destroying the cross,"
1708,43,"hanover, dartmouth college, baker library,"
1709,43,"he burned away in his sleep,"
1710,44,"hooray say the roses, today is blames-day"
1711,44,"and we are red as blood,"
1712,44,
1713,44,"hooray say the roses, today is wednesday"
1714,44,and we bloom where soldiers fell
1715,44,"and lovers too,"
1716,44,"and the snake at the word,"
1717,44,
1718,44,"hooray say the roses, darkness comes"
1719,44,"all at once, like lights gone out,"
1720,44,the sun leaves dark continents
1721,44,"and rows of stone,"
1722,44,
1723,44,"hooray say the roses, cannons and spires,"
1724,44,"birds, bees, bombers, today is friday"
1725,44,"the hand holding a medal out the window,"
1726,44,"a moth going by, half a mile an hour,"
1727,44,hooray hooray
1728,44,hooray say the roses
1729,44,"we have empires on our stems,"
1730,44,"the sun moves the mouth,"
1731,44,hooray hooray hooray
1732,44,"and that is why you like us,"
1733,45,"she was hot, she was so hot"
1734,45,"i didn't want anybody else to have her,"
1735,45,and if i didn't get home on time
1736,45,"she'd be gone, and i couldn't bear that-"
1737,45,"i'd go mad, , ,"
1738,45,"it was foolish i know, childish,"
1739,45,"but i was caught in it, i was caught,"
1740,45,i delivered all the mail
1741,45,and then henderson put me on the night pickup run
1742,45,"in an old army truck,"
1743,45,the damn thing began to heat halfway through the run
1744,45,and the night went on
1745,45,me thinking about my hot miriam
1746,45,and jumping in and out of the truck
1747,45,filling mailsacks
1748,45,the engine continuing to heat up
1749,45,the temperature needle was at the top
1750,45,hot hot
1751,45,"like miriam,"
1752,45,leaped in and out
1753,45,3 more pickups and into the station
1754,45,"i'd be, my car"
1755,45,waiting to get me to miriam who sat on my blue couch
1756,45,with scotch on the rocks
1757,45,crossing her legs and swinging her ankles
1758,45,"like she did,"
1759,45,"2 more stops, , ,"
1760,45,"the truck stalled at a traffic light, it was hell"
1761,45,kicking it over
1762,45,"again, , ,"
1763,45,"i had to be home by 8,8 was the deadline for miriam,"
1764,45,i made the last pickup and the truck stalled at a signal
1765,45,"1/2 block from the station, , ,"
1766,45,"it wouldn't start, it couldn't start, , ,"
1767,45,"i locked the doors, pulled the key and ran down to the"
1768,45,"station, , ,"
1769,45,"i threw the keys down, , ,signed out, , ,"
1770,45,"your goddamned truck is stalled at the signal,"
1771,45,"i shouted,"
1772,45,"pico and western, , ,"
1773,45,", , ,i ran down the hall,put the key into the door,"
1774,45,"opened it, , ,her drinking glass was there, and a note,"
1775,45,
1776,45," sun of a bitch,"
1777,45, i waited until 5 after ate
1778,45, you don't love me
1779,45, you sun of a bitch
1780,45, somebody will love me
1781,45, i been waiting all day
1782,45,
1783,45, miriam
1784,45,
1785,45,i poured a drink and let the water run into the tub
1786,45,"there were 5,000 bars in town"
1787,45,and i'd make 25 of them
1788,45,looking for miriam
1789,45,her purple teddy bear held the note
1790,45,as he leaned against a pillow
1791,45,"i gave the bear a drink, myself a drink"
1792,45,and got into the hot
1793,45,"water,"
1794,46,during my worst times
1795,46,on the park benches
1796,46,in the jails
1797,46,or living with
1798,46,whores
1799,46,i always had this certain
1800,46,contentment-
1801,46,i wouldn't call it
1802,46,happiness-
1803,46,it was more of an inner
1804,46,balance
1805,46,that settled for
1806,46,whatever was occurring
1807,46,and it helped in the
1808,46,factories
1809,46,and when relationships
1810,46,went wrong
1811,46,with the
1812,46,"girls,"
1813,46,it helped
1814,46,through the
1815,46,wars and the
1816,46,hangovers
1817,46,the back alley fights
1818,46,the
1819,46,"hospitals,"
1820,46,to awaken in a cheap room
1821,46,in a strange city and
1822,46,pull up the shade-
1823,46,this was the craziest kind of
1824,46,contentment
1825,46,
1826,46,and to walk across the floor
1827,46,to an old dresser with a
1828,46,cracked mirror-
1829,46,"see myself, ugly,"
1830,46,"grinning at it all,"
1831,46,what matters most is
1832,46,how well you
1833,46,walk through the
1834,46,"fire,"
1835,46," url, http,//plagiarist,com/poetry/?wid=155 | printed on 26 april 2003,copyright ©2003 plagiarist,com - all rights reserved, | http,//www,plagiarist,com"
1836,46,"plagiarist,com poetry archive, talkback!"
1837,46,
1838,46,» for students
1839,46,
1840,46,"need help with an assignment? see how the plagiarist,com poetrynotes™ can make"
1841,46,poetry analysis a snap!
1842,46,
1843,46,» for critics and scholars
1844,46,
1845,46,have something to say about this poem? use our comment form to add a comment!
1846,46,«top»
1847,47,in the betting line the other
1848,47,day
1849,47,"man behind me asked,"
1850,47,are you henry
1851,47,chinaski?
1852,47,
1853,47,"uh huh, i answered,"
1854,47,
1855,47,"i like your books, he went"
1856,47,"on,"
1857,47,
1858,47,"thanks, i answered,"
1859,47,
1860,47,who do you like in this
1861,47,"race? he asked,"
1862,47,
1863,47,"uh uh, i answered,"
1864,47,
1865,47,"i like the 4 horse, he"
1866,47,"told me,"
1867,47,
1868,47,i made my bet and went back
1869,47,"to my seat,,"
1870,47,
1871,47,the next race i am standing in
1872,47,line and here is this same man
1873,47,standing behind me
1874,47,"again,"
1875,47,there are at least 50 lines at
1876,47,the windows but
1877,47,he has to find mine
1878,47,"again,"
1879,47,
1880,47,i think this race favors the
1881,47,"closers, he said to the back of"
1882,47,"my neck, the track looks"
1883,47,"heavy,"
1884,47,
1885,47,"listen, i said, not looking"
1886,47,"around, it's the kiss of death to"
1887,47,talk about horses at the
1888,47,"track,"
1889,47,
1890,47,what kind of rule is that?
1891,47,"he asked, god doesn't make"
1892,47,"rules,"
1893,47,
1894,47,"i turned around and looked at him,"
1895,47,"maybe not, but i"
1896,47,"do,"
1897,47,
1898,47,after the next race
1899,47,"i got in line, glanced behind"
1900,47,"me,"
1901,47,"he was not there,"
1902,47,
1903,47,"lost another reader,"
1904,47,
1905,47,i lose 2 or 3 each
1906,47,"week,"
1907,47,
1908,47,"fine,"
1909,47,
1910,47,let 'em go back to
1911,47,"kafka,"
1912,48,i reached up into the top of the closet
1913,48,and took out a pair of blue panties
1914,48,and showed them to her and
1915,48,asked are these yours?
1916,48,"and she looked and said,"
1917,48,"no, those belong to a dog,"
1918,48,she left after that and i haven't seen
1919,48,"her since, she's not at her place,"
1920,48,"i keep going there, leaving notes stuck"
1921,48,"into the door, i go back and the notes"
1922,48,"are still there, i take the maltese cross"
1923,48,"cut it down from my car mirror, tie it"
1924,48,"to her doorknob with a shoelace, leave"
1925,48,"a book of poems,"
1926,48,when i go back the next night everything
1927,48,"is still there,"
1928,48,i keep searching the streets for that
1929,48,blood-wine battleship she drives
1930,48,"with a weak battery, and the doors"
1931,48,"hanging from broken hinges,"
1932,48,i drive around the streets
1933,48,"an inch away from weeping,"
1934,48,ashamed of my sentimentality and
1935,48,"possible love,"
1936,48,a confused old man driving in the rain
1937,48,wondering where the good luck
1938,48,"went,"
1939,49,i met a genius on the train
1940,49,today
1941,49,"about 6 years old,"
1942,49,he sat beside me
1943,49,and as the train
1944,49,ran down along the coast
1945,49,we came to the ocean
1946,49,and then he looked at me
1947,49,"and said,"
1948,49,"it's not pretty,"
1949,49,
1950,49,it was the first time i'd
1951,49,realized
1952,49,"that,"
1953,50,"she's young, she said,"
1954,50,"but look at me,"
1955,50,"i have pretty ankles,"
1956,50,"and look at my wrists, i have pretty"
1957,50,wrists
1958,50,"o my god,"
1959,50,"i thought it was all working,"
1960,50,"and now it's her again,"
1961,50,"every time she phones you go crazy,"
1962,50,you told me it was over
1963,50,"you told me it was finished,"
1964,50,"listen, i've lived long enough to become a"
1965,50,"good woman,"
1966,50,why do you need a bad woman?
1967,50,"you need to be tortured, don't you?"
1968,50,you think life is rotten if somebody treats you
1969,50,"rotten it all fits,"
1970,50,doesn't it?
1971,50,"tell me, is that it? do you want to be treated like a"
1972,50,piece of shit?
1973,50,"and my son, my son was going to meet you,"
1974,50,i told my son
1975,50,"and i dropped all my lovers,"
1976,50,i stood up in a cafe and screamed
1977,50,"i'm in love,"
1978,50,"and now you've made a fool of me, , ,"
1979,50,"i'm sorry, i said, i'm really sorry,"
1980,50,"hold me, she said, will you please hold me?"
1981,50,"i've never been in one of these things before, i said,"
1982,50,"these triangles, , ,"
1983,50,"she got up and lit a cigarette, she was trembling all"
1984,50,"over,she paced up and down,wild and crazy,she had"
1985,50,"a small body,her arms were thin,very thin and when"
1986,50,she screamed and started beating me i held her
1987,50,"wrists and then i got it through the eyes,hatred,"
1988,50,"centuries deep and true,i was wrong and graceless and"
1989,50,"sick,all the things i had learned had been wasted,"
1990,50,there was no creature living as foul as i
1991,50,and all my poems were
1992,50,"false,"
1993,51,almost dawn
1994,51,blackbirds on the telephone wire
1995,51,waiting
1996,51,as i eat yesterday's
1997,51,forgotten sandwich
1998,51,"at 6 a,m,"
1999,51,"an a quiet sunday morning,"
2000,51,
2001,51,one shoe in the corner
2002,51,standing upright
2003,51,the other laying on it's
2004,51,"side,"
2005,51,
2006,51,"yes, some lives were made to be"
2007,51,"wasted,"
2008,52,there is always that space there
2009,52,just before they get to us
2010,52,that space
2011,52,that fine relaxer
2012,52,the breather
2013,52,while say
2014,52,flopping on a bed
2015,52,thinking of nothing
2016,52,or say
2017,52,pouring a glass of water from the
2018,52,spigot
2019,52,while entranced by
2020,52,nothing
2021,52,
2022,52,that
2023,52,gentle pure
2024,52,space
2025,52,
2026,52,it's worth
2027,52,
2028,52,centuries of
2029,52,existence
2030,52,
2031,52,say
2032,52,
2033,52,just to scratch your neck
2034,52,while looking out the window at
2035,52,a bare branch
2036,52,
2037,52,that space
2038,52,there
2039,52,before they get to us
2040,52,ensures
2041,52,that
2042,52,when they do
2043,52,they won't
2044,52,get it all
2045,52,
2046,52,"ever,"
2047,53,"cimen altinda gecen 225 gunden sonra benden daha cok sey biliyor olmalisin,"
2048,53,"kanini emip bitireli epey oldu, artik bir sepetteki kuru bir cubuksun,"
2049,53,bu isler boyle mi oluyor?
2050,53,"bu odada hala ask saatlerinin golgeleri var,"
2051,53,"birakip gittiginde asagi yukari herseyi alip gittin,"
2052,53,"geceleri beni ben olmaya koymayan kaplanlarin onunde diz cokuyorum,"
2053,53,"senin sen olman asla bir daha olmayacak,"
2054,53,"kaplanlar beni buldular ama artik umurumda bile degil,"
2055,53,translated by somebody
2056,54,"making love in the sun, in the morning sun"
2057,54,in a hotel room
2058,54,above the alley
2059,54,where poor men poke for bottles;
2060,54,making love in the sun
2061,54,"making love by a carpet redder than our blood,"
2062,54,making love while the boys sell headlines
2063,54,"and cadillacs,"
2064,54,making love by a photograph of paris
2065,54,"and an open pack of chesterfields,"
2066,54,making love while other men- poor folks-
2067,54,"work,"
2068,54,"that moment- to this, , ,"
2069,54,"may be years in the way they measure,"
2070,54,but it's only one sentence back in my mind-
2071,54,there are so many days
2072,54,when living stops and pulls up and sits
2073,54,"and waits like a train on the rails,"
2074,54,i pass the hotel at 8
2075,54,and at 5; there are cats in the alleys
2076,54,"and bottles and bums,"
2077,54,"and i look up at the window and think,"
2078,54,"i no longer know where you are,"
2079,54,and i walk on and wonder where
2080,54,the living goes
2081,54,"when it stops,"
2082,55,"either peace or happiness,"
2083,55,let it enfold you
2084,55,
2085,55,when i was a young man
2086,55,i felt these things were
2087,55,"dumb, unsophisticated,"
2088,55,"i had bad blood, a twisted"
2089,55,"mind, a precarious"
2090,55,"upbringing,"
2091,55,
2092,55,"i was hard as granite, i"
2093,55,leered at the
2094,55,"sun,"
2095,55,i trusted no man and
2096,55,especially no
2097,55,"woman,"
2098,55,
2099,55,i was living a hell in
2100,55,"small rooms, i broke"
2101,55,"things, smashed things,"
2102,55,"walked through glass,"
2103,55,"cursed,"
2104,55,"i challenged everything,"
2105,55,was continually being
2106,55,"evicted, jailed,in and"
2107,55,"out of fights, in and out"
2108,55,"of my mind,"
2109,55,women were something
2110,55,to screw and rail
2111,55,"at, i had no male"
2112,55,"friends,"
2113,55,
2114,55,i changed jobs and
2115,55,"cities, i hated holidays,"
2116,55,"babies, history,"
2117,55,"newspapers, museums,"
2118,55,"grandmothers,"
2119,55,"marriage, movies,"
2120,55,"spiders, garbagemen,"
2121,55,"english accents, spain,"
2122,55,"france, italy, walnuts and"
2123,55,the color
2124,55,"orange,"
2125,55,"algebra angered me,"
2126,55,"opera sickened me,"
2127,55,charlie chaplin was a
2128,55,fake
2129,55,and flowers were for
2130,55,"pansies,"
2131,55,
2132,55,peace an happiness to me
2133,55,were signs of
2134,55,"inferiority,"
2135,55,tenants of the weak
2136,55,an
2137,55,addled
2138,55,"mind,"
2139,55,
2140,55,but as i went on with
2141,55,"my alley fights,"
2142,55,"my suicidal years,"
2143,55,my passage through
2144,55,any number of
2145,55,women-it gradually
2146,55,began to occur to
2147,55,me
2148,55,that i wasn't different
2149,55,
2150,55,from the
2151,55,"others, i was the same,"
2152,55,
2153,55,they were all fulsome
2154,55,"with hatred,"
2155,55,glossed over with petty
2156,55,"grievances,"
2157,55,the men i fought in
2158,55,"alleys had hearts of stone,"
2159,55,"everybody was nudging,"
2160,55,"inching, cheating for"
2161,55,some insignificant
2162,55,"advantage,"
2163,55,the lie was the
2164,55,weapon and the
2165,55,plot was
2166,55,"empty,"
2167,55,darkness was the
2168,55,"dictator,"
2169,55,
2170,55,"cautiously, i allowed"
2171,55,myself to feel good
2172,55,"at times,"
2173,55,i found moments of
2174,55,peace in cheap
2175,55,rooms
2176,55,just staring at the
2177,55,knobs of some
2178,55,dresser
2179,55,or listening to the
2180,55,rain in the
2181,55,"dark,"
2182,55,the less i needed
2183,55,the better i
2184,55,"felt,"
2185,55,
2186,55,maybe the other life had worn me
2187,55,"down,"
2188,55,i no longer found
2189,55,glamour
2190,55,in topping somebody
2191,55,"in conversation,"
2192,55,or in mounting the
2193,55,body of some poor
2194,55,drunken female
2195,55,whose life had
2196,55,slipped away into
2197,55,"sorrow,"
2198,55,
2199,55,i could never accept
2200,55,"life as it was,"
2201,55,i could never gobble
2202,55,down all its
2203,55,poisons
2204,55,"but there were parts,"
2205,55,tenuous magic parts
2206,55,open for the
2207,55,"asking,"
2208,55,
2209,55,i re formulated
2210,55,"i don't know when,"
2211,55,"date, time, all"
2212,55,that
2213,55,but the change
2214,55,"occurred,"
2215,55,something in me
2216,55,"relaxed, smoothed"
2217,55,"out,"
2218,55,i no longer had to
2219,55,prove that i was a
2220,55,"man,"
2221,55,
2222,55,i didn't have to prove
2223,55,"anything,"
2224,55,
2225,55,"i began to see things,"
2226,55,coffee cups lined up
2227,55,behind a counter in a
2228,55,"cafe,"
2229,55,or a dog walking along
2230,55,"a sidewalk,"
2231,55,or the way the mouse
2232,55,on my dresser top
2233,55,stopped there
2234,55,"with its body,"
2235,55,"its ears,"
2236,55,"its nose,"
2237,55,"it was fixed,"
2238,55,a bit of life
2239,55,caught within itself
2240,55,and its eyes looked
2241,55,at me
2242,55,and they were
2243,55,"beautiful,"
2244,55,then- it was
2245,55,"gone,"
2246,55,
2247,55,"i began to feel good,"
2248,55,i began to feel good
2249,55,in the worst situations
2250,55,and there were plenty
2251,55,"of those,"
2252,55,"like say, the boss"
2253,55,"behind his desk,"
2254,55,he is going to have
2255,55,"to fire me,"
2256,55,
2257,55,i've missed too many
2258,55,"days,"
2259,55,he is dressed in a
2260,55,"suit, necktie, glasses,"
2261,55,"he says, i am going"
2262,55,to have to let you go
2263,55,
2264,55,it's all right i tell
2265,55,"him,"
2266,55,
2267,55,he must do what he
2268,55,"must do, he has a"
2269,55,"wife, a house, children,"
2270,55,"expenses, most probably"
2271,55,"a girlfriend,"
2272,55,
2273,55,i am sorry for him
2274,55,"he is caught,"
2275,55,
2276,55,i walk onto the blazing
2277,55,"sunshine,"
2278,55,the whole day is
2279,55,mine
2280,55,"temporally,"
2281,55,"anyhow,"
2282,55,
2283,55,the whole world is at the
2284,55,"throat of the world,"
2285,55,"everybody feels angry,"
2286,55,"short-changed, cheated,"
2287,55,"everybody is despondent,"
2288,55,disillusioned
2289,55,
2290,55,i welcomed shots of
2291,55,"peace, tattered shards of"
2292,55,"happiness,"
2293,55,
2294,55,i embraced that stuff
2295,55,"like the hottest number,"
2296,55,"like high heels, breasts,"
2297,55,"singing,the"
2298,55,"works,"
2299,55,
2300,55,"don't get me wrong,"
2301,55,there is such a thing as cockeyed optimism
2302,55,that overlooks all
2303,55,basic problems just for
2304,55,the sake of
2305,55,itself-
2306,55,this is a shield and a
2307,55,"sickness,"
2308,55,
2309,55,the knife got near my
2310,55,"throat again,"
2311,55,i almost turned on the
2312,55,gas
2313,55,again
2314,55,but when the good
2315,55,moments arrived
2316,55,again
2317,55,i didn't fight them off
2318,55,like an alley
2319,55,"adversary,"
2320,55,"i let them take me,"
2321,55,"i luxuriated in them,"
2322,55,i bade them welcome
2323,55,"home,"
2324,55,i even looked into
2325,55,the mirror
2326,55,once having thought
2327,55,myself to be
2328,55,"ugly,"
2329,55,i now liked what
2330,55,"i saw,almost"
2331,55,"handsome, yes,"
2332,55,a bit ripped and
2333,55,"ragged,"
2334,55,"scares, lumps,"
2335,55,"odd turns,"
2336,55,"but all in all,"
2337,55,"not too bad,"
2338,55,"almost handsome,"
2339,55,better at least than
2340,55,some of those movie
2341,55,star faces
2342,55,like the cheeks of
2343,55,a baby's
2344,55,"butt,"
2345,55,
2346,55,and finally i discovered
2347,55,real feelings of
2348,55,"others,"
2349,55,"unheralded,"
2350,55,"like lately,"
2351,55,"like this morning,"
2352,55,"as i was leaving,"
2353,55,"for the track,"
2354,55,"i saw my wife in bed,"
2355,55,just the
2356,55,shape of
2357,55,her head there
2358,55,not forgetting
2359,55,centuries of the living
2360,55,and the dead and
2361,55,"the dying,"
2362,55,"the pyramids,"
2363,55,mozart dead
2364,55,but his music still
2365,55,there in the
2366,55,"room, weeds growing,"
2367,55,"the earth turning,"
2368,55,the toteboard waiting for
2369,55,me
2370,55,i saw the shape of my
2371,55,"wife's head,"
2372,55,"she so still,"
2373,55,"i ached for her life,"
2374,55,just being there
2375,55,under the
2376,55,"covers,"
2377,55,
2378,55,"i kissed her in the,"
2379,55,"forehead,"
2380,55,"got down the stairway,"
2381,55,"got outside,"
2382,55,got into my marvelous
2383,55,"car,"
2384,55,"fixed the seatbelt,"
2385,55,backed out the
2386,55,"drive,"
2387,55,feeling warm to
2388,55,"the fingertips,"
2389,55,down to my
2390,55,foot on the gas
2391,55,"pedal,"
2392,55,i entered the world
2393,55,once
2394,55,"more,"
2395,55,drove down the
2396,55,hill
2397,55,past the houses
2398,55,full and empty
2399,55,of
2400,55,"people,"
2401,55,"i saw the mailman,"
2402,55,"honked,"
2403,55,he waved
2404,55,back
2405,55,"at me,"
2406,56,i cut the middle fingernail of the middle
2407,56,finger
2408,56,right hand
2409,56,real short
2410,56,and i began rubbing along her cunt
2411,56,as she sat upright in bed
2412,56,spreading lotion over her arms
2413,56,face
2414,56,and breasts
2415,56,"after bathing,"
2416,56,"then she lit a cigarette,"
2417,56,"don't let this put you off,"
2418,56,and smoked and continued to rub
2419,56,"the lotion on,"
2420,56,"i continued to rub the cunt,"
2421,56,"you want an apple? i asked,"
2422,56,"sure, she said, you got one?"
2423,56,but i got to her-
2424,56,she began to twist
2425,56,"then she rolled on her side,"
2426,56,she was getting wet and open
2427,56,"like a flower in the rain,"
2428,56,then she rolled on her stomach
2429,56,and her most beautiful ass
2430,56,looked up at me
2431,56,and i reached under and got the
